2486.00 0.023491
2488.67 0.022787
2491.34 0.021163
2494.01 0.023918
2496.68 -0.000547
2499.35 0.020042
2502.02 0.045277
2504.69 0.052234
2507.36 0.021821
2510.03 0.060480
2512.70 0.041978
2515.37 0.032266
2518.04 0.046026
2520.71 0.004005
2523.38 0.007925
2526.05 0.044030
2528.72 0.065139
2531.39 0.028239
2534.06 0.072530
2536.73 0.055818
2539.40 0.011361
2542.07 0.044809
2544.74 0.018221
2547.41 0.040971
2550.08 -0.003460
2552.75 -0.049138
2555.42 0.031346
2558.09 -0.004563
2560.76 0.001421
2563.43 -0.047661
2566.10 0.025643
2568.77 -0.002010
2571.44 0.040527
2574.11 0.038016
2576.78 -0.011850
2579.45 0.012833
2582.12 0.015119
2584.79 -0.009547
2587.46 -0.040482
2590.13 -0.015845
2592.80 -0.043575
2595.47 -0.032326
2598.14 -0.000801
2600.81 -0.048783
2603.48 -0.049312
2606.15 0.001821
2608.82 -0.008850
2611.49 -0.029570
2614.16 -0.048132
2616.83 -0.017046
2619.50 -0.007459
2622.17 -0.021639
2624.84 -0.025971
2627.51 -0.040378
2630.18 -0.041764
2632.85 -0.032917
2635.52 -0.006911
2638.19 -0.052719
2640.86 -0.027575
2643.53 -0.056398
2646.20 -0.070334
2648.87 -0.049382
2651.54 -0.076289
2654.21 -0.054790
2656.88 -0.036518
2659.55 -0.067935
2662.22 0.000230
2664.89 -0.050368
2667.56 -0.033280
2670.23 -0.038253
2672.90 -0.006912
2675.57 -0.048774
2678.24 -0.054085
2680.91 -0.025569
2683.58 -0.006930
2686.25 -0.051882
2688.92 -0.026125
2691.59 -0.080730
2694.26 -0.078684
2696.93 -0.068874
2699.60 0.024988
2702.27 -0.006745
2704.94 -0.016511
2707.61 -0.054746
2710.28 -0.028662
2712.95 -0.007013
2715.62 -0.022368
2718.29 -0.057134
2720.96 -0.050882
2723.63 -0.007899
2726.30 0.030362
2728.97 -0.014974
2731.64 -0.009601
2734.31 0.079129
2736.98 0.034061
2739.65 -0.015872
2742.32 -0.006236
2744.99 -0.019006
2747.66 0.009302
2750.33 0.012146
2753.00 0.047085
2755.67 0.011583
2758.34 0.064690
2761.01 0.063857
2763.68 0.077631
2766.35 0.079791
2769.02 0.054843
2771.69 0.083662
2774.36 0.138711
2777.03 0.130746
2779.70 0.135256
2782.37 0.057156
2785.04 0.060224
2787.71 0.040119
2790.38 0.027886
2793.05 0.023250
2795.72 -0.061747
2798.39 -0.054245
2801.06 -0.026375
2803.73 -0.074440
2806.40 -0.054973
2809.07 -0.011879
2811.74 -0.038796
2814.41 -0.027880
2817.08 -0.040344
2819.75 0.006996
2822.42 -0.035787
2825.09 -0.013477
2827.76 0.005321
2830.43 0.004759
2833.10 0.013783
2835.77 0.050966
2838.44 0.029168
2841.11 -0.003458
2843.78 -0.016736
2846.45 -0.018182
2849.12 0.024016
2851.79 -0.012739
2854.46 -0.002312
2857.13 0.004656
2859.80 0.043253
2862.47 -0.031960
2865.14 0.000455
2867.81 0.010983
2870.48 0.022497
2873.15 0.007201
2875.82 -0.031594
2878.49 -0.007472
2881.16 -0.000293
2883.83 -0.016240
2886.50 -0.018916
2889.17 -0.042339
2891.84 -0.031605
2894.51 -0.025936
2897.18 -0.009167
2899.85 -0.047467
2902.52 0.025184
2905.19 -0.034357
2907.86 -0.024222
2910.53 0.000839
2913.20 -0.007187
2915.87 -0.011172
2918.54 0.033453
2921.21 0.020140
2923.88 0.017452
2926.55 0.046460
2929.22 0.026529
2931.89 -0.002761
2934.56 -0.031816
2937.23 -0.001823
2939.90 -0.030143
2942.57 -0.008718
2945.24 0.021422
2947.91 0.019167
2950.58 -0.040199
2953.25 -0.052294
2955.92 -0.007818
2958.59 -0.047451
2961.26 -0.009332
2963.93 0.014561
2966.60 -0.035027
2969.27 0.003802
2971.94 0.037292
2974.61 0.002652
2977.28 -0.001034
2979.95 -0.010779
2982.62 0.030581
2985.29 -0.010744
2987.96 -0.030181
2990.63 0.026306
